aw_deep_link,product_name,aw_product_id,merchant_product_id,merchant_image_url,description,merchant_category,search_price,merchant_name,merchant_id,category_name,category_id,aw_image_url,currency,store_price,delivery_cost,merchant_deep_link,language,last_updated,display_price,data_feed_id
https://www.awin1.com/pclick.php?p=43857232324&a=90270&m=109004,"AVS vs SC Braga",43857232324,117402,https://www.footballticketnet.com/theme/images/venues/Buy-Estadio-do-CD-Aves-Football-Tickets-FootballTicketNet.png,"Event Type: Football, Venue: Estadio do CD Aves, Date: 2026-02-02, Time: 18:45:00",Football,94.88,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Estadio-do-CD-Aves-Football-Tickets-FootballTicketNet.png&feedId=113394&k=af8846661cdfe05aed9b7ad872c95932805b2ad4,USD,,,https://www.footballticketnet.com/portuguese-liga-nos/avs-vs-sc-braga,,,USD94.88,113394
https://www.awin1.com/pclick.php?p=43857232325&a=90270&m=109004,"Sunderland vs Burnley",43857232325,114640,https://www.footballticketnet.com/theme/images/venues/Buy-Stadium-of-Light-Football-Tickets-FootballTicketNet.jpg,"Event Type: Football, Venue: Stadium of Light, Date: 2026-02-02, Time: 20:00:00",Football,43.77,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Stadium-of-Light-Football-Tickets-FootballTicketNet.jpg&feedId=113394&k=38d5ba463bde2fb4d805a29a8f025680a0b2a9e5,USD,,,https://www.footballticketnet.com/premier-league/sunderland-vs-burnley,,,USD43.77,113394
https://www.awin1.com/pclick.php?p=43857232326&a=90270&m=109004,"Casa Pia vs FC Porto",43857232326,117282,,"Event Type: Football, Venue: Estadio Municipal de Rio Maior, Date: 2026-02-02, Time: 20:45:00",Football,56.93,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/noimage.gif,USD,,,https://www.footballticketnet.com/portuguese-liga-nos/casa-pia-vs-fc-porto,,,USD56.93,113394
https://www.awin1.com/pclick.php?p=43857232327&a=90270&m=109004,"Udinese vs AS Roma",43857232327,116818,https://www.footballticketnet.com/theme/images/venues/Buy-Stadio-Friuli-Football-Tickets-FootballTicketNet.JPG,"Event Type: Football, Venue: Dacia Arena, Date: 2026-02-02, Time: 20:45:00",Football,99.94,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Stadio-Friuli-Football-Tickets-FootballTicketNet.JPG&feedId=113394&k=13dcc6760ecb640e0f719bfbe3889f63c46838b3,USD,,,https://www.footballticketnet.com/italian-serie-a/udinese-vs-as-roma,,,USD99.94,113394
https://www.awin1.com/pclick.php?p=43857232335&a=90270&m=109004,"Bologna vs AC Milan",43857232335,116479,https://www.footballticketnet.com/theme/images/venues/Buy-Stadio-Renato-Dall-Ara-Football-Tickets-FootballTicketNet.jpg,"Event Type: Football, Venue: Stadio Renato Dall Ara, Date: 2026-02-03, Time: 20:45:00",Football,151.8,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Stadio-Renato-Dall-Ara-Football-Tickets-FootballTicketNet.jpg&feedId=113394&k=701f35357a5322b0ea94c31a10b4a694cb025f32,USD,,,https://www.footballticketnet.com/italian-serie-a/bologna-vs-ac-milan,,,USD151.8,113394
https://www.awin1.com/pclick.php?p=43857232330&a=90270&m=109004,"Portsmouth vs Ipswich Town",43857232330,115036,https://www.footballticketnet.com/theme/images/venues/Buy-Fratton-Park-Football-Tickets-FootballTicketNet.png,"Event Type: Football, Venue: Fratton Park, Date: 2026-02-03, Time: 19:45:00",Football,124,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Fratton-Park-Football-Tickets-FootballTicketNet.png&feedId=113394&k=1d3d47759a1937c30d24a0462e7a75901581eab5,USD,,,https://www.footballticketnet.com/efl-championship/portsmouth-vs-ipswich-town,,,USD124,113394
https://www.awin1.com/pclick.php?p=43857232329&a=90270&m=109004,"Blackburn Rovers vs Sheffield Wednesday",43857232329,114769,https://www.footballticketnet.com/theme/images/venues/Buy-Ewood-Park-Football-Tickets-FootballTicketNet.png,"Event Type: Football, Venue: Ewood Park, Date: 2026-02-03, Time: 19:45:00",Football,124,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Ewood-Park-Football-Tickets-FootballTicketNet.png&feedId=113394&k=0ea9c513452352ad1825b58d4a18497baf4abb01,USD,,,https://www.footballticketnet.com/efl-championship/blackburn-rovers-vs-sheffield-wednesday,,,USD124,113394
https://www.awin1.com/pclick.php?p=43857232331&a=90270&m=109004,"Sheffield United vs Oxford United",43857232331,115110,https://www.footballticketnet.com/theme/images/venues/Buy-Bramall-Lane-Football-Tickets-FootballTicketNet.jpg,"Event Type: Football, Venue: Bramall Lane, Date: 2026-02-03, Time: 19:45:00",Football,78.77,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Bramall-Lane-Football-Tickets-FootballTicketNet.jpg&feedId=113394&k=a2c875ff3fb09569155477d967c446ab6f941cc0,USD,,,https://www.footballticketnet.com/efl-championship/sheffield-united-vs-oxford-united,,,USD78.77,113394
https://www.awin1.com/pclick.php?p=43857232337&a=90270&m=109004,"Livingston vs Falkirk",43857232337,118629,https://www.footballticketnet.com/theme/images/venues/Buy-Almondvale_Stadium-Football-Tickets-FootballTicketNet.png?v=1547806156,"Event Type: Football, Venue: Almondvale Stadium, Date: 2026-02-04, Time: 19:45:00",Football,80.24,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Almondvale_Stadium-Football-Tickets-FootballTicketNet.png%3Fv%3D1547806156&feedId=113394&k=b68a863b5a7cdc66617b52fb72ec863a33f18806,USD,,,https://www.footballticketnet.com/scottish-premiership/livingston-vs-falkirk/118629,,,USD80.24,113394
https://www.awin1.com/pclick.php?p=43857232336&a=90270&m=109004,"Olympique Marseille vs Stade Rennais FC",43857232336,125772,https://www.footballticketnet.com/theme/images/venues/Buy-Stade-Velodrome-Football-Tickets-FootballTicketNet.jpg,"Event Type: Football, Venue: Stade Velodrome, Date: 2026-02-03, Time: 21:10:00",Football,18.98,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Stade-Velodrome-Football-Tickets-FootballTicketNet.jpg&feedId=113394&k=d43aa3354e3ec7eab4432d89179f36eff3898afd,USD,,,https://www.footballticketnet.com/coupe-de-france/olympique-marseille-vs-stade-rennais-fc,,,USD18.98,113394
https://www.awin1.com/pclick.php?p=43857232333&a=90270&m=109004,"Arsenal vs Chelsea",43857232333,123927,https://www.footballticketnet.com/theme/images/venues/Buy-Emirates_Stadium-Football-Tickets-FootballTicketNet.png,"Event Type: Football, Venue: Emirates Stadium, Date: 2026-02-03, Time: 20:00:00",Football,167.78,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Emirates_Stadium-Football-Tickets-FootballTicketNet.png&feedId=113394&k=177fda8c650cd4d64f18b398cedaca61f72a25a8,USD,,,https://www.footballticketnet.com/carabao-cup/arsenal-or-crystal-palace-vs-chelsea,,,USD167.78,113394
https://www.awin1.com/pclick.php?p=43857232328&a=90270&m=109004,"RCD Mallorca vs Sevilla FC",43857232328,117727,https://www.footballticketnet.com/theme/images/venues/Buy-Iberostar-Estadio-Football-Tickets-FootballTicketNet.jpg,"Event Type: Football, Venue: Estadi Mallorca Son Moix, Date: 2026-02-02, Time: 21:00:00",Football,49.34,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Iberostar-Estadio-Football-Tickets-FootballTicketNet.jpg&feedId=113394&k=f1d6e99a8b062b1e00ebf5dbf9722ea6a519f1bd,USD,,,https://www.footballticketnet.com/spanish-la-liga/rcd-mallorca-vs-sevilla-fc,,,USD49.34,113394
https://www.awin1.com/pclick.php?p=43857232338&a=90270&m=109004,"Hibernian vs Dundee United",43857232338,118649,https://www.footballticketnet.com/theme/images/venues/Buy-Easter-Road-Football-Tickets-FootballTicketNet.jpg,"Event Type: Football, Venue: Easter Road, Date: 2026-02-04, Time: 19:45:00",Football,70.03,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Easter-Road-Football-Tickets-FootballTicketNet.jpg&feedId=113394&k=3aad75312fcae68df9339004b89424a7fc9744de,USD,,,https://www.footballticketnet.com/scottish-premiership/hibernian-vs-dundee-united/118649,,,USD70.03,113394
https://www.awin1.com/pclick.php?p=43857232332&a=90270&m=109004,"St Mirren vs Hearts",43857232332,118681,https://www.footballticketnet.com/theme/images/venues/Buy-St.-Mirren-Park-Football-Tickets-FootballTicketNet.jpg,"Event Type: Football, Venue: St. Mirren Park, Date: 2026-02-03, Time: 20:00:00",Football,58.36,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-St.-Mirren-Park-Football-Tickets-FootballTicketNet.jpg&feedId=113394&k=db1daf02c79266544dc9928adf7ca1294fbcac07,USD,,,https://www.footballticketnet.com/scottish-premiership/st-mirren-vs-hearts/118681,,,USD58.36,113394
https://www.awin1.com/pclick.php?p=43857232334&a=90270&m=109004,"Bayer Leverkusen vs St Pauli",43857232334,123396,https://www.footballticketnet.com/theme/images/venues/Buy-BayArena-Football-Tickets-FootballTicketNet.jpg,"Event Type: Football, Venue: BayArena, Date: 2026-02-03, Time: 20:45:00",Football,113.85,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-BayArena-Football-Tickets-FootballTicketNet.jpg&feedId=113394&k=20e27eacbc244eaa61ea74bed2c1ad501f30a24d,USD,,,https://www.footballticketnet.com/dfb-pokal/bayer-leverkusen-vs-st-pauli,,,USD113.85,113394
https://www.awin1.com/pclick.php?p=43857232340&a=90270&m=109004,"Manchester City vs Newcastle United",43857232340,123928,https://www.footballticketnet.com/theme/images/venues/Buy-Etihad-Stadium-Football-Tickets-FootballTicketNet.jpg,"Event Type: Football, Venue: Etihad Stadium, Date: 2026-02-04, Time: 20:00:00",Football,48.88,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Etihad-Stadium-Football-Tickets-FootballTicketNet.jpg&feedId=113394&k=47b1cc073e93c541c667974be6c41fea1d383320,USD,,,https://www.footballticketnet.com/carabao-cup/manchester-city-vs-newcastle-united,,,USD48.88,113394
https://www.awin1.com/pclick.php?p=43857232339&a=90270&m=109004,"Rangers vs Kilmarnock",43857232339,118675,https://www.footballticketnet.com/theme/images/venues/Buy-Ibrox-Stadium-Football-Tickets-FootballTicketNet.jpg,"Event Type: Football, Venue: Ibrox Stadium, Date: 2026-02-04, Time: 19:45:00",Football,81.7,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Ibrox-Stadium-Football-Tickets-FootballTicketNet.jpg&feedId=113394&k=64c37836c5a76bd7f99938cf9d5f6da38ee8f7d7,USD,,,https://www.footballticketnet.com/scottish-premiership/rangers-vs-kilmarnock/118675,,,USD81.7,113394
https://www.awin1.com/pclick.php?p=43857232341&a=90270&m=109004,"OGC Nice vs Montpellier HSC",43857232341,125768,https://www.footballticketnet.com/theme/images/venues/Buy-Allianz-Riviera-Football-Tickets-FootballTicketNet.gif,"Event Type: Football, Venue: Allianz Riviera, Date: 2026-02-04, Time: 20:30:00",Football,49.34,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Allianz-Riviera-Football-Tickets-FootballTicketNet.gif&feedId=113394&k=77ece67f139c08f55a21415568a180ae33d529fe,USD,,,https://www.footballticketnet.com/coupe-de-france/ogc-nice-vs-montpellier-hsc,,,USD49.34,113394
https://www.awin1.com/pclick.php?p=43857232342&a=90270&m=109004,"FC Lorient vs Paris FC",43857232342,125770,https://www.footballticketnet.com/theme/images/venues/Buy-Stade-du-Moustoir-Football-Tickets-FootballTicketNet.jpg,"Event Type: Football, Venue: Stade du Moustoir, Date: 2026-02-04, Time: 20:30:00",Football,31.63,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Stade-du-Moustoir-Football-Tickets-FootballTicketNet.jpg&feedId=113394&k=e295667d8ffa53d9e4601122d165ca3c11ac265d,USD,,,https://www.footballticketnet.com/coupe-de-france/fc-lorient-vs-paris-fc,,,USD31.63,113394
https://www.awin1.com/pclick.php?p=43857232343&a=90270&m=109004,"Holstein Kiel vs VfB Stuttgart",43857232343,123397,https://www.footballticketnet.com/theme/images/venues/Buy-Holstein-Stadion-Football-Tickets-FootballTicketNet.png?v=1548075046,"Event Type: Football, Venue: Holstein-Stadion, Date: 2026-02-04, Time: 20:45:00",Football,1263.74,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Holstein-Stadion-Football-Tickets-FootballTicketNet.png%3Fv%3D1548075046&feedId=113394&k=fedd8dd8fc967670ddbc546d8834549cc63b1200,USD,,,https://www.footballticketnet.com/dfb-pokal/holstein-kiel-vs-vfb-stuttgart,,,USD1263.74,113394
https://www.awin1.com/pclick.php?p=43857232345&a=90270&m=109004,"Valencia CF vs Athletic Bilbao",43857232345,125819,https://www.footballticketnet.com/theme/images/venues/Buy-Mestalla-Football-Tickets-FootballTicketNet.png?v=1550499823,"Event Type: Football, Venue: Mestalla, Date: 2026-02-04, Time: 21:00:00",Football,196.08,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Mestalla-Football-Tickets-FootballTicketNet.png%3Fv%3D1550499823&feedId=113394&k=0c76fb7b32a895b2b54494537731f408d4a30aed,USD,,,https://www.footballticketnet.com/copa-del-rey/valencia-cf-vs-athletic-bilbao,,,USD196.08,113394
https://www.awin1.com/pclick.php?p=43857232344&a=90270&m=109004,"Deportivo Alaves vs Real Sociedad",43857232344,125818,https://www.footballticketnet.com/theme/images/venues/Buy-Mendizorrotza-Football-Tickets-FootballTicketNet.png,"Event Type: Football, Venue: Mendizorrotza, Date: 2026-02-04, Time: 21:00:00",Football,163.19,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Mendizorrotza-Football-Tickets-FootballTicketNet.png&feedId=113394&k=873f1e587e1681517f47a6e75865b0e43d869ef0,USD,,,https://www.footballticketnet.com/copa-del-rey/deportivo-alaves-vs-real-sociedad,,,USD163.19,113394
https://www.awin1.com/pclick.php?p=43857232346&a=90270&m=109004,"Kocaelispor vs Besiktas",43857232346,124478,,"Event Type: Football, Venue: Kocaeli Stadium, Date: 2026-02-05, Time: 18:00:00",Football,316.25,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/noimage.gif,USD,,,https://www.footballticketnet.com/turkish-cup/kocaelispor-vs-besiktas,,,USD316.25,113394
https://www.awin1.com/pclick.php?p=43857232347&a=90270&m=109004,"Fenerbahce SK vs BB Erzurumspor",43857232347,124471,https://www.footballticketnet.com/theme/images/venues/Buy-Sukru_Saracoglu_Stadium-Football-Tickets-FootballTicketNet.png,"Event Type: Football, Venue: Ulker Stadium, Date: 2026-02-05, Time: 20:30:00",Football,113.85,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Sukru_Saracoglu_Stadium-Football-Tickets-FootballTicketNet.png&feedId=113394&k=842c0d06cc4fd75360db839a934f2e856a505f75,USD,,,https://www.footballticketnet.com/turkish-cup/fenerbahce-sk-vs-bb-erzurumspor,,,USD113.85,113394
https://www.awin1.com/pclick.php?p=43857232348&a=90270&m=109004,"Sporting Lisbon vs AVS",43857232348,124380,https://www.footballticketnet.com/theme/images/venues/Buy-Estadio-Jose-Alvalade-Football-Tickets-FootballTicketNet.jpg,"Event Type: Football, Venue: Estadio Jose Alvalade, Date: 2026-02-05, Time: 20:45:00",Football,34.16,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Estadio-Jose-Alvalade-Football-Tickets-FootballTicketNet.jpg&feedId=113394&k=a19b56b8590588f86c2bf2701fba153a7b89e7e2,USD,,,https://www.footballticketnet.com/taca-de-portugal/sporting-lisbon-vs-avs,,,USD34.16,113394
https://www.awin1.com/pclick.php?p=43857232350&a=90270&m=109004,"RC Strasbourg vs AS Monaco",43857232350,125766,https://www.footballticketnet.com/theme/images/venues/Buy-Stade_de_la_Meinau-Football-Tickets-FootballTicketNet.png?v=1548151566,"Event Type: Football, Venue: Stade de la Meinau, Date: 2026-02-05, Time: 21:00:00",Football,25.3,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Stade_de_la_Meinau-Football-Tickets-FootballTicketNet.png%3Fv%3D1548151566&feedId=113394&k=4b7a6294823cfb0b50efc12ae6b491e7681e9a57,USD,,,https://www.footballticketnet.com/coupe-de-france/rc-strasbourg-vs-as-monaco,,,USD25.3,113394
https://www.awin1.com/pclick.php?p=43857232349&a=90270&m=109004,"Real Betis vs Atletico Madrid",43857232349,125820,https://www.footballticketnet.com/theme/images/venues/Buy-Estadio_de_La_Cartuja-Football-Tickets-FootballTicketNet.1749023531.png?v=1749023531,"Event Type: Football, Venue: Estadio de La Cartuja, Date: 2026-02-05, Time: 21:00:00",Football,82.23,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Estadio_de_La_Cartuja-Football-Tickets-FootballTicketNet.1749023531.png%3Fv%3D1749023531&feedId=113394&k=3261b9249a86fdf3e4a4d888b2439403c1345922,USD,,,https://www.footballticketnet.com/copa-del-rey/real-betis-vs-atletico-madrid,,,USD82.23,113394
https://www.awin1.com/pclick.php?p=43857232352&a=90270&m=109004,"Charlton Athletic vs Queens Park Rangers",43857232352,114813,https://www.footballticketnet.com/theme/images/venues/Buy-The-Valley-Football-Tickets-FootballTicketNet.png,"Event Type: Football, Venue: The Valley, Date: 2026-02-06, Time: 20:00:00",Football,94.82,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-The-Valley-Football-Tickets-FootballTicketNet.png&feedId=113394&k=c8bf9376b4cf24cce483bbf2948c6daa4ec91548,USD,,,https://www.footballticketnet.com/efl-championship/charlton-athletic-vs-queens-park-rangers,,,USD94.82,113394
https://www.awin1.com/pclick.php?p=43857232351&a=90270&m=109004,"Atalanta vs Juventus",43857232351,123401,https://www.footballticketnet.com/theme/images/venues/Buy-Stadio-Atleti-Azzurri-dItalia-Football-Tickets-FootballTicketNet.jpg,"Event Type: Football, Venue: Gewiss Stadium, Date: 2026-02-05, Time: 21:00:00",Football,175.84,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Stadio-Atleti-Azzurri-dItalia-Football-Tickets-FootballTicketNet.jpg&feedId=113394&k=de71bb39a550e6bb8fd5ba1ef2668fe54607068a,USD,,,https://www.footballticketnet.com/coppa-italia/atalanta-vs-juventus,,,USD175.84,113394
https://www.awin1.com/pclick.php?p=43857232353&a=90270&m=109004,"Leeds United vs Nottingham Forest",43857232353,114553,https://www.footballticketnet.com/theme/images/venues/Buy-Elland-Road-Football-Tickets-FootballTicketNet.jpg,"Event Type: Football, Venue: Elland Road, Date: 2026-02-06, Time: 20:00:00",Football,364.75,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Elland-Road-Football-Tickets-FootballTicketNet.jpg&feedId=113394&k=d2ef771c2e71d6526790426cde7c08aef6ab82dc,USD,,,https://www.footballticketnet.com/premier-league/leeds-united-vs-nottingham-forest,,,USD364.75,113394
https://www.awin1.com/pclick.php?p=43857232354&a=90270&m=109004,"Al Nassr vs Al Ittihad",43857232354,118130,https://www.footballticketnet.com/theme/images/venues/Buy-King_Saud_University_Stadium-Football-Tickets-FootballTicketNet.png?v=1571121380,"Event Type: Football, Venue: King Saud University Stadium, Date: 2026-02-06, Time: 20:30:00",Football,113.85,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-King_Saud_University_Stadium-Football-Tickets-FootballTicketNet.png%3Fv%3D1571121380&feedId=113394&k=2e7671118f26addefcdb3b816b879c73b5c56a1e,USD,,,https://www.footballticketnet.com/saudi-pro-league/al-nassr-vs-al-ittihad,,,USD113.85,113394
https://www.awin1.com/pclick.php?p=43857232355&a=90270&m=109004,"FC Union Berlin vs Eintracht Frankfurt",43857232355,115470,https://www.footballticketnet.com/theme/images/venues/Buy-Stadion-An-der-Alten-Forsterei-Football-Tickets-FootballTicketNet.jpg,"Event Type: Football, Venue: Stadion An der Alten Forsterei, Date: 2026-02-06, Time: 20:30:00",Football,251.74,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Stadion-An-der-Alten-Forsterei-Football-Tickets-FootballTicketNet.jpg&feedId=113394&k=cde1440cfd9161b416d0e0e143b53348f87c0056,USD,,,https://www.footballticketnet.com/german-bundesliga/fc-union-berlin-vs-eintracht-frankfurt,,,USD251.74,113394
https://www.awin1.com/pclick.php?p=43857232356&a=90270&m=109004,"Verona vs AC Pisa",43857232356,116607,https://www.footballticketnet.com/theme/images/venues/Buy-Stadio-Marc-Antonio-Bentegodi-Football-Tickets-FootballTicketNet.jpg,"Event Type: Football, Venue: Stadio Marc Antonio Bentegodi, Date: 2026-02-06, Time: 20:45:00",Football,49.34,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Stadio-Marc-Antonio-Bentegodi-Football-Tickets-FootballTicketNet.jpg&feedId=113394&k=a721ff0d2a7e440cca94c9158b035735d253191f,USD,,,https://www.footballticketnet.com/italian-serie-a/verona-vs-ac-pisa,,,USD49.34,113394
https://www.awin1.com/pclick.php?p=43857232357&a=90270&m=109004,"FC Metz vs Lille OSC",43857232357,116357,https://www.footballticketnet.com/theme/images/venues/Buy-Stade-Saint-Symphorien-Football-Tickets-FootballTicketNet.gif,"Event Type: Football, Venue: Stade Saint-Symphorien, Date: 2026-02-06, Time: 20:45:00",Football,63.25,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Stade-Saint-Symphorien-Football-Tickets-FootballTicketNet.gif&feedId=113394&k=0904312b1db972610eceda1624dc03578a42c776,USD,,,https://www.footballticketnet.com/french-ligue-1/fc-metz-vs-lille-osc,,,USD63.25,113394
https://www.awin1.com/pclick.php?p=43857232358&a=90270&m=109004,"Celta Vigo vs CA Osasuna",43857232358,117608,https://www.footballticketnet.com/theme/images/venues/Buy-Balaidos-Football-Tickets-FootballTicketNet.jpg,"Event Type: Football, Venue: Balaidos, Date: 2026-02-06, Time: 21:00:00",Football,126.5,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Balaidos-Football-Tickets-FootballTicketNet.jpg&feedId=113394&k=dbd554f8a90c6174d766834eb503fe7e945ff197,USD,,,https://www.footballticketnet.com/spanish-la-liga/celta-vigo-vs-ca-osasuna,,,USD126.5,113394
https://www.awin1.com/pclick.php?p=43857232360&a=90270&m=109004,"Norwich City vs Blackburn Rovers",43857232360,114984,https://www.footballticketnet.com/theme/images/venues/Buy-Carrow-Road-Football-Tickets-FootballTicketNet.jpg,"Event Type: Football, Venue: Carrow Road, Date: 2026-02-07, Time: 12:30:00",Football,116.7,"Football TicketNet US",109004,Football,271,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.footballticketnet.com%2Ftheme%2Fimages%2Fvenues%2FBuy-Carrow-Road-Football-Tickets-FootballTicketNet.jpg&feedId=113394&k=ab9ad1791a6edcd4af18bb16fef220523b61ca28,USD,,,https://www.footballticketnet.com/efl-championship/norwich-city-vs-blackburn-rovers,,,USD116.7,113394
